"","intercepts","slopes"
"1",2.54128789606689,0.18898177126372
"2",2.985066153272,-0.16214536074215
"3",2.54357813630295,0.18716968274286
"4",2.71633103004142,0.0504837880662519
"5",2.77751071350215,0.00207707493460378
"6",3.04879451512078,-0.212568644353017
"7",2.78895453336172,-0.00697752740619589
"8",2.8580511796713,-0.0616483159272538
"9",2.53246486675802,0.195962746393831
"10",2.68767283178925,0.073158785764694
"11",2.65832347346258,0.0963806445379406
"12",2.79691210592181,-0.0132737340936185
"13",2.88449130081635,-0.0825683221619403
"14",2.69824557452202,0.0647933988334398
"15",2.60518848239186,0.138422219853774
"16",2.66798599001305,0.0887354486112749
"17",2.89032693257964,-0.087185602551904
"18",2.90385391634804,-0.0978884500622918
"19",2.75300180559931,0.0214690627140791
"20",2.45150525711641,0.260019772803374
"21",3.08971304926114,-0.244944289859121
"22",2.84378165588037,-0.0503579543954561
"23",2.56340489326761,0.171482315917309
"24",2.80390535436155,-0.018806946296307
"25",2.93908680193874,-0.125765485200654
"26",2.6761234516481,0.0822969097253959
"27",2.57535812964319,0.162024652008367
"28",3.1377561482988,-0.282957048041571
"29",2.64467870519053,0.107176685741997
"30",2.26646918580962,0.406424388128096
"31",3.07121816411814,-0.230310729355424
"32",2.70998801250338,0.0555025232571657
"33",2.58768517486713,0.152271222304861
"34",2.90404118959704,-0.0980366247818711
"35",2.78615805040271,-0.00476488849214446
"36",2.34329378765597,0.345639070966112
"37",2.8534837136702,-0.0580344362216519
"38",2.8703089555422,-0.071346938192863
"39",2.81712533700525,-0.0292668877546384
"40",2.79935386522865,-0.0152057078407346
"41",2.96093024222604,-0.14304849629166
"42",2.95436045585503,-0.13785033660518
"43",2.7762538348864,0.00307154498008196
"44",2.89593357450686,-0.0916217011397208
"45",2.96455805891178,-0.145918904761722
"46",2.70162908029677,0.0621162945374933
"47",2.82823110892283,-0.0380540191177098
"48",2.87009770626036,-0.0711797931079812
"49",2.5701572511414,0.166139701636406
"50",2.97127109372284,-0.151230405769239
"51",2.86322048790252,-0.0657383864618306
"52",2.8951561511325,-0.0910065866419732
"53",2.76458144348904,0.012306998156224
"54",2.86597814945373,-0.0679203090229381
"55",2.92767981837093,-0.116740028545291
"56",2.94015159152721,-0.126607970176704
"57",2.92383629921548,-0.113698951530004
"58",2.69953207610741,0.0637754904418919
"59",2.72013595787357,0.0474732453560136
"60",2.65816818643675,0.0965035110532138
"61",2.77297959375539,0.00566219668318614
"62",2.86185236789309,-0.0646558997754073
"63",2.58717320437051,0.152676304638738
"64",2.5665399201382,0.169001813603465
"65",2.75671926085004,0.0185277302369856
"66",2.77401771424692,0.00484081288408488
"67",2.81215677364682,-0.0253356509851274
"68",2.92148613644241,-0.111839450977973
"69",2.69935869206248,0.0639126757172912
"70",2.94748394176538,-0.132409487191542
"71",2.80078567697626,-0.016338588833328
