"","intercepts","slopes"
"1",1.81600710310731,0.413145361243347
"2",2.44239450422165,-0.167006098005356
"3",2.48583780106734,-0.207242686440495
"4",2.17713825730627,0.0786706165151308
"5",2.01973184913509,0.224458282795053
"6",2.18194782938857,0.0742160565144828
"7",2.11936380331281,0.13218052704649
"8",2.62339559059539,-0.334646833113558
"9",2.40649586615001,-0.133757269524366
"10",2.5697496748386,-0.284960718332724
"11",2.43209433632581,-0.157466223121776
"12",2.41006269994541,-0.137060822289979
"13",2.11330366427281,0.137793345090164
"14",2.41870406858287,-0.145064339946954
"15",2.5155929596442,-0.234801508086389
"16",2.06711997038095,0.180568051856601
"17",2.47727028746629,-0.199307572309945
"18",2.33826363664038,-0.0705615100831921
"19",2.10121484962699,0.148989840174331
"20",1.92684685867271,0.310487092862408
"21",2.57270842457896,-0.28770107194834
"22",2.17272334129942,0.0827596514466645
"23",2.4887081737397,-0.209901186422294
"24",1.65680100989985,0.560599871233936
"25",2.80156386377034,-0.49966385531161
"26",2.36670853631382,-0.0969067878208511
"27",2.09470273317377,0.155021273527581
"28",2.35370466924711,-0.0848627836770785
"29",1.82669039156876,0.403250645322404
"30",2.31084489670365,-0.0451666474841746
"31",2.40238706281161,-0.129951751967178
"32",2.26846123574855,-0.00591147934436207
"33",1.89364081205213,0.34124207990164
"34",2.23434801299908,0.0256837218403615
"35",2.40571511712847,-0.133034150439674
"36",2.20118618966295,0.0563977498772884
"37",2.12506294147912,0.126902063083513
"38",2.48645968567752,-0.207818667476264
"39",2.4002498359185,-0.127972281596963
"40",2.08702820524126,0.162129316523282
"41",2.37367103090854,-0.103355355260025
"42",2.18542765547239,0.0709930891034771
"43",2.30777354084272,-0.0423219996170217
"44",1.9927330871538,0.249464167545427
"45",2.31741860653113,-0.0512551277797588
"46",1.86892561545711,0.364132957567295
"47",2.33399622401936,-0.0666090907738279
"48",2.432322996293,-0.157678004861638
"49",2.16591266304031,0.0890676086684598
"50",2.24314676478703,0.0175344380580477
"51",2.39838521726028,-0.126245297252158
"52",2.17742267356551,0.0784071940587706
"53",2.09599535248603,0.153824067167865
"54",2.45672789194954,-0.180281486034416
"55",2.38442866498253,-0.113318929072311
"56",2.54152798591373,-0.258822175343036
"57",2.45602309120098,-0.179628709203292
"58",2.48103267930864,-0.202792248268824
"59",2.76854901323137,-0.469085951472885
"60",2.28534686346123,-0.0215507172032457
"61",2.42350893590526,-0.1495145424632
"62",2.12181699807585,0.129908411548849
"63",2.31296294401354,-0.0471283539862524
"64",1.89448175432823,0.340463210646356
"65",2.50349249432734,-0.223594222309766
"66",1.60674200528994,0.606963837880314
"67",2.48574783986259,-0.207159365600841
"68",2.10635211880963,0.144231771593191
"69",2.3880859130008,-0.116706222256783
"70",2.31267217197864,-0.0468590448972561
"71",2.18934797087064,0.0673621465031489
"72",2.49966845651754,-0.220052450697455
"73",2.25095228801305,0.0103050690098895
"74",2.28832084646163,-0.02430517965635
"75",2.44726610528197,-0.171518108398584
"76",1.80339923966627,0.424822592235408
"77",2.27677179906247,-0.0136086096269491
"78",2.48332258222341,-0.204913125085914
"79",2.47560270269456,-0.197763078060834
"80",2.16833677795516,0.0868224265292016
"81",2.41313830211491,-0.139909403030159
"82",2.01050225217443,0.233006609494284
"83",2.14448798349341,0.108910854367461
"84",2.16274089544807,0.0920052565102943
"85",2.36139409011847,-0.0919846203094283
"86",2.49364902882005,-0.214477338943398
"87",2.22202102495823,0.0371008098713745
"88",2.31365740522074,-0.047771554475331
"89",1.97487659707155,0.26600260487646
"90",2.37939202568325,-0.10865406251531
"91",2.6507038120622,-0.359939335014571
"92",2.42933966994842,-0.154914888730718
"93",2.30285160353462,-0.0377633684782964
"94",1.99306543628662,0.24915635031596
"95",1.82769343081514,0.402321644066257
"96",2.2224385060899,0.0367141445468224
"97",2.25552667859261,0.00606833090630258
"98",2.03252911310797,0.212605631616169
"99",2.44093545689625,-0.165654748291999
"100",2.15262046482912,0.10137866118185
"101",2.360909007939,-0.0915353438173203
"102",2.57668397958446,-0.291383176718747
"103",1.88751641188626,0.346914415722784
"104",2.24319578001032,0.0174890408274106
"105",2.29243082935876,-0.0281117897047316
"106",1.97219498000111,0.268486281996715
"107",2.57511050349836,-0.289925844649454
"108",2.23532898723166,0.0247751568987551
"109",2.19954588603561,0.0579169767029172
"110",2.28847944221261,-0.0244520688756989
"111",2.32317688474895,-0.0565883664510396
"112",2.63982363183718,-0.349862260630247
"113",2.11489224226704,0.136322025839743
"114",2.26142218557759,0.000607992824372702
"115",2.24439418636766,0.0163790932203107
"116",2.41473635582967,-0.141389498563571
"117",2.05634628561216,0.190546491603284
"118",2.4423037242722,-0.166922018855531
"119",2.31164655099812,-0.045909128747244
"120",2.30012055153955,-0.0352339054057537
"121",2.27247543795307,-0.00962937862287112
"122",2.17463727396653,0.0809869931400753
"123",2.49846780476871,-0.218940423439416
"124",2.61994507872609,-0.331451016127821
"125",2.14820844963749,0.105465009417938
"126",2.24680006038212,0.0141508055539686
"127",2.16701785675895,0.0880439933347523
"128",1.90012558266197,0.335235973895201
"129",2.197865869089,0.0594729854626829
"130",2.61373663915904,-0.325700844160646
"131",2.24535794035947,0.0154864774306054
"132",2.20858557753719,0.0495445378472366
"133",2.3864386573887,-0.115180556597776
"134",2.19076750252565,0.0660473956642419
"135",2.23373703201726,0.0262496040843991
"136",2.22456443993538,0.0347451336431396
"137",2.31725023294299,-0.0510991824611157
"138",2.30601216844143,-0.0406906405458223
"139",2.05799101191127,0.189023168559444
"140",2.30692263990715,-0.0415339067872981
"141",2.49613947252606,-0.216783953903487
"142",2.1883192794912,0.0683149064147364
"143",2.5655753918138,-0.281094554383945
"144",2.47445718844691,-0.196702118403629
"145",2.30945708644646,-0.0438812765708368
"146",2.22369288702905,0.0355523540462351
"147",2.49256301222041,-0.213471485195506
"148",1.55954450749545,0.650677515980559
"149",2.47212343494487,-0.194540627771265
"150",2.63423376100603,-0.344684998581337
"151",2.45576986229575,-0.179394172048439
"152",2.2590927757183,0.00276546043411517
"153",2.4707234630979,-0.193243992959525
"154",2.20413701242856,0.0536647381174573
"155",2.38776075815019,-0.116405068273281
"156",2.29704511569414,-0.0323854787126764
"157",2.1358749960822,0.116888085720156
"158",2.44342422152159,-0.167959808110487
"159",2.12480996904323,0.127136362699966
"160",2.12506469813784,0.126900436090191
"161",2.16433645757379,0.0905274686526326
"162",2.21736257524869,0.0414154023935398
"163",2.15637730250705,0.097899129414231
"164",2.47323955397285,-0.195574361977331
